rental_id,vehicle_id,vehicle_make,vehicle_model,vehicle_year,vehicle_type,vehicle_registration,vehicle_odometer_reading,vehicle_in_use,customer_id,customer_name,customer_dob,customer_dl,customer_address,customer_phone,customer_email,employee_id,employee_name,employee_dob,employee_email,employee_ssn,employee_phone,employee_designation,rental_cost_per_hour,rental_pickuptime,rental_dropofftime,rental_fuel_option,rental_trip_cost,payment_id,payment_mode,payment_card_no,payment_ amount,payment_biller_name,payment_biller_addr,payment_timestamp
af078529-ec33-465a-b46b-61f6d1c6ea60,19f78a51-a372-47b6-9179-e813ead305c3,GMC,GMC Sierra,2016,Pickup,521 WCF,188947,True,e13c0305-b3c1-4e30-904a-3185fe613a44,Christopher Taylor,1993-11-28,EXD641965,"1132 Howard Terrace
Kramerside, KS 40556",5709857391,christopher.taylor_176@example.com,a0990e9c-00ac-4a50-a355-64fe92669301,Troy Dixon,1991-07-30,troy.dixon_967@sennacars.com,385-98-4781,5009768065,Clerk,9.6,2024-03-31 00:55:02.463529,2024-04-01 08:55:02.463529,no,307.2,0949795b-e59b-4fbc-a82e-9cc03efbea7b,Cash,,368.64,,,2024-03-31 09:26:36.463529
acc430dd-e6c9-4424-9d57-534decbfd51c,8bb5c22b-02ee-4f2d-afed-337c1299562e,Toyota,Toyota RAV4,2015,SUV,409-TDZ,193546,False,1742edfa-8e79-42f5-8775-8c990263509f,Richard Richmond,1967-09-21,EAY899462,"548 Hernandez Turnpike
Lake Jeffrey, VA 59178",9657023678,richard.richmond_573@hotmail.com,2523c798-bd1e-4425-a403-0ba4c3ebe9fb,Tyler Diaz,1946-07-31,tyler.diaz_902@sennacars.com,503-29-2931,0012332847,Clerk,11.0,2023-10-03 17:50:06.031275,2023-10-04 04:50:06.031275,yes,121.0,9ac621ea-7b52-40a3-bcd7-d6f83ce9b2c1,Debit Card,4308584959518675,145.2,Jamie Perez,"3118 Robinson Islands
West Shellyville, WA 12612",2023-10-04 10:44:39.031275
aa5d2ee9-9886-4985-8c51-47f12ee65f6b,7717acb2-d8f4-4775-baec-975778b6bbf9,Mercedes-Benz,Mercedes-Benz C-Class Coupe,2015,Coupe,YH-1666,39718,True,f3322469-4a02-4896-9ec6-3c2208de7412,Joann Wilson,1969-08-07,VBA088660,"412 Richard Station Suite 639
Vegabury, GA 91741",+196138463,joann.wilson_561@live.com,af99e0a0-678f-4364-81eb-da2d3be20b34,Angel Rodriguez,2002-06-17,angel.rodriguez_936@sennacars.com,216-73-9448,8095061276,Customer Service Representative,8.0,2024-03-12 07:21:20.856065,2024-03-13 02:21:20.856065,no,152.0,8b851362-1ae0-4b25-83be-7143bc8b2839,Cash,,182.4,,,2024-03-13 01:42:26.856065
c25ac7d6-2586-4f4e-84c8-7cf4028ab8b2,0786ee00-95b6-4408-b282-257763424c6c,Jeep,Jeep Grand Cherokee,2020,SUV,1IZ5323,84724,True,3e2f3506-0b46-4732-b4a3-0a3df8cae9d1,Sara Brock,1974-04-28,NAL390982,"990 Franklin Heights Suite 804
Kristinebury, RI 74747",2546662694,sara.brock_448@google.com,f666f514-f2ee-489d-911c-847d7b2b5e49,Diane Mcintyre,1969-02-09,diane.mcintyre_281@sennacars.com,489-92-6671,+122954100,Sales Agent,8.0,2023-03-04 23:44:33.301377,2023-03-05 16:44:33.301377,no,136.0,95e12501-139a-4572-a716-52ecaba1822f,Debit Card,375584067375170,163.2,Charles Walker,"2498 Brittany Track Suite 973
Amandaview, GU 34945",2023-03-05 14:42:28.301377
97a93507-8587-43dd-bca7-5652be07174a,fbada580-8b34-4f54-89c1-d0143f0245fe,Toyota,Toyota Sienna,2015,Minivan,88E X89,163994,True,28ea3569-1bbb-45b8-8a0b-1f94647d1e94,Brian Sanford,1986-01-08,IXO948283,"64094 Miller Pike Apt. 491
Seantown, DC 38723",+137783948,brian.sanford_150@google.com,badf7d84-cc02-4554-b748-4d849777aa56,Bryan Watkins,1973-05-29,bryan.watkins_637@sennacars.com,089-57-0179,2902722818,Manager,11.0,2023-06-25 22:55:57.756793,2023-06-27 11:55:57.756793,yes,407.0,ec593afc-db99-42f9-a27e-c724375c533c,Credit Card,6566993414078930,488.4,Mr. Andrew Dunn,"PSC 6243, Box 8894
APO AA 47857",2023-06-25 23:58:45.756793
fd0affe1-35f0-44f4-8c3c-d21752e8fea8,31eba8f6-8d5b-4dd4-900d-1c12957de1d1,Ford,Ford Transit,2018,Van,1079,103832,False,7f0a253d-5c0b-46aa-836b-f44d6bd4bac0,Lori Terry,1989-06-24,REX814916,"42376 Cunningham Via
Howardfurt, SC 14263",7142899667,lori.terry_993@example.com,cf60f7a3-f09d-4c8d-830c-af53960978ca,Corey Hensley,1963-07-22,corey.hensley_335@sennacars.com,857-47-0564,0018576318,Assistant Manager,9.6,2024-01-29 00:55:47.980374,2024-01-30 12:55:47.980374,no,345.6,c52fa890-77f5-4f04-8f50-cd71f0865c60,Debit Card,4858103136494470,414.72,Alan Brady,"8629 Jeanne Mountains Suite 004
West Bethside, HI 34089",2024-01-29 09:40:50.980374
a72701b2-0080-4280-bf52-c17ab19ccad9,a8e21a59-57d9-4e65-89da-1dd62255e66c,Honda,Honda Odyssey,2021,Minivan,87-53878,2956,False,dc85bf99-f525-45a0-9539-9058073700f2,Veronica Morrison,1985-10-15,BCK639623,"USNV Willis
FPO AE 92234",0018782815,veronica.morrison_518@example.com,26d763c3-73fe-474b-8a15-30679f5dadb0,Jamie Young,2000-03-06,jamie.young_885@sennacars.com,385-12-8553,8207727965,Clerk,8.0,2024-03-04 12:13:05.658518,2024-03-04 14:13:05.658518,no,16.0,f0d7d8a0-fa25-490d-8f82-4861a733e305,Credit Card,344150206841700,19.2,Tara Reyes,"71655 Michael Parkways Apt. 825
Sloanshire, MH 12831",2024-03-04 13:33:25.658518
028ded38-080c-4a22-976e-2455b07ea94e,9dac011a-2e7c-40d2-9290-9d2e85cfe886,Audi,Audi A4,2019,Sedan,9649,98737,True,7646c3a4-71d1-48fc-b184-20a7486f97fe,Lisa Nunez,1998-12-24,YQG780376,"9505 Ryan Run
Angelamouth, DE 06023",0013119474,lisa.nunez_99@outlook.com,81c5d3b5-8fae-4ef2-93d5-2c45aa33f5de,Lori Boyd,1986-08-24,lori.boyd_515@sennacars.com,809-53-5369,+180992067,Assistant Manager,6.4,2023-08-24 14:16:25.551778,2023-08-26 06:16:25.551778,no,256.0,ea9240b7-e107-4330-8d4e-7f9a215e6faa,Debit Card,6540311800753985,307.2,Jeremy Cross,"555 Carrillo Plaza
Williamfurt, PA 63169",2023-08-25 05:48:34.551778
9d0c5b94-4e36-4561-a2eb-95f76c784e41,502390bf-d66f-4fc1-8ec0-50f739777a2d,Hyundai,Hyundai Elantra,2020,Sedan,9563 BM,123078,True,d556a50f-3f72-42e1-b838-e0df1f196d13,Trevor Wallace,1998-06-09,RJO108435,"71224 Adrian Harbors Apt. 790
Wilsonville, CT 38635",2085633885,trevor.wallace_450@yahoo.com,52061a82-de80-429e-9540-d19c701d12a4,Tonya Warner,1980-12-16,tonya.warner_274@sennacars.com,212-64-9737,+175048718,Manager,6.4,2023-01-10 07:04:31.770313,2023-01-10 15:04:31.770313,no,51.2,4d4fea2e-ba69-4d0b-8fa2-38e8e8640365,Debit Card,2323385854583714,61.44,Katherine Bennett,"25946 Emily Course
Brianberg, AS 37272",2023-01-10 13:21:55.770313
027971b5-9a1e-4d34-b22a-136a3c1db963,b87576e6-91f2-4761-b29e-e3b3754bb1a1,Toyota,Toyota 4Runner,2018,Offroad,370JAD,117050,True,82b7111a-6445-4406-9215-be547f8414d7,Stacey Lopez,1959-05-25,YQX262694,"837 Mcgee Villages
New Dylanside, CO 63644",8359460168,stacey.lopez_955@outlook.com,dfa48229-0487-48e7-89d9-5d3804e38447,Joseph Wood,1980-11-08,joseph.wood_431@sennacars.com,008-94-7998,9857335072,Manager,16.5,2024-02-10 23:10:57.868830,2024-02-12 20:10:57.868830,yes,742.5,6711093f-4bbe-4fae-b3da-b060292a34fe,Credit Card,5275605089451747,891.0,Larry Becker,"86300 Jeremy Glens
North Ashlee, NM 32598",2024-02-11 06:56:40.868830
b76dcbb1-3686-40a5-9091-4ef3da519f5b,b2e0bf17-52af-4775-9bf7-431cd1c52868,Mazda,Mazda3 Hatchback,2017,Hatchback,YSF-4542,13503,False,ae48bd00-0bc8-4648-9896-ee70a0bf1d7d,Karla Brown,1987-06-18,KWX773215,"91650 Bell Plaza
Markborough, MP 66215",7633538810,karla.brown_92@live.com,11adc3c7-2ea2-4d4f-8822-e381eb457158,Jerry Mclaughlin,1963-09-21,jerry.mclaughlin_783@sennacars.com,851-19-0664,+182535418,Manager,5.5,2023-08-06 05:52:24.700735,2023-08-08 01:52:24.700735,yes,242.0,8b29158a-fee6-42b0-91e0-cac2448c213c,Credit Card,376474983719256,290.4,Beverly Johnson,"0844 Weaver Coves
Sandraborough, KS 74412",2023-08-06 15:33:15.700735
ce21ca9d-f23e-4a93-81e5-83fbe459d142,17c28147-62c7-4f98-a13d-3272f2e2b3d0,GMC,GMC Sierra,2018,Pickup,421-UZZ,40122,False,aad3652f-e7e1-41e8-9e4a-d23dcd2aed75,Andrew Johnson MD,1961-11-19,WYM996136,"35883 Jason Route Apt. 949
New Robert, KS 53786",+176855082,andrew.johnson.md_933@google.com,c9a85643-348e-499c-9fe3-94ae66061bd5,Janet Warren,1971-02-06,janet.warren_381@sennacars.com,648-47-8502,9044481473,Assistant Manager,9.6,2023-08-27 20:44:53.207567,2023-08-29 08:44:53.207567,no,345.6,25a02c87-b576-42c0-885f-dcc505688013,Debit Card,4189910681218785,414.72,Jessica Barajas,"Unit 8675 Box 5620
DPO AE 73661",2023-08-28 11:00:09.207567
568b76e6-307a-4839-a75c-b8e4ddb0001b,471efd22-d390-4033-bfe5-a3b0ed8eeab0,Chevrolet,Chevrolet Impala,2020,Sedan,062 YGT,91747,True,7c733035-3385-48df-a004-8351e86808e9,Erin Anderson,1957-07-02,ZLO668072,"759 Bailey Isle Apt. 183
Port Matthewmouth, WA 15848",0014329972,erin.anderson_641@outlook.com,d09a97ad-fc5e-41f3-a04a-0ccf8e977ec1,Jeffrey Flores,1949-05-29,jeffrey.flores_779@sennacars.com,479-29-9827,9452319968,Sales Agent,6.4,2023-03-29 16:11:26.686943,2023-03-31 05:11:26.686943,no,236.8,4370cf26-fb5e-41b7-9406-e3370b0d2cbe,Cash,,284.16,,,2023-03-30 06:39:50.686943
56ba9246-8935-488c-b880-0ca9faaeabad,9395f7dc-8d32-4cb8-add8-be70e7679841,Subaru,Subaru Outback,2016,Wagon,T37-IIK,137428,True,aaeaeac2-ce9b-4b51-93cf-2bd792dbe0d4,Ryan Cook,1961-11-09,KVZ575076,"59081 Smith Passage Suite 355
Lopezberg, DC 04181",7349054042,ryan.cook_209@example.com,a9245715-b583-414a-89da-86079ae8a00d,Christian Cortez,1964-11-12,christian.cortez_202@sennacars.com,086-92-2744,5728278450,Sales Agent,14.4,2023-07-20 09:22:12.383867,2023-07-22 08:22:12.383867,no,676.8,85dffce2-8e7d-4046-af74-968e4e3af703,Debit Card,6569456841247434,812.16,Mrs. Kimberly Schmidt,"6500 Andrew Cliff
Acostabury, AK 18961",2023-07-20 12:52:41.383867
0fe0e5fe-faf2-485c-95df-093e54b06a14,c78ad485-c9af-4eda-a67b-fb4cb6913058,Land Rover,Land Rover Defender,2016,Offroad,C22 3XL,18201,True,d4ad51b3-30dc-406c-994e-b5db5430aef3,Olivia Moon,1989-01-25,CGP407983,"559 Rickey Hill
North Aaron, OK 45290",0016697125,olivia.moon_432@example.com,83e3df1e-d61a-4278-b83f-d2a27c4c81fd,Ryan Mendez,1970-07-31,ryan.mendez_352@sennacars.com,118-79-3900,0019713633,Customer Service Representative,16.5,2023-04-29 07:14:47.555167,2023-04-29 22:14:47.555167,yes,247.5,1f795bae-2de3-45cc-9ba9-b1a5bc363ef3,Cash,,297.0,,,2023-04-29 12:11:42.555167
faaf03f2-e9fb-480e-93fd-948d2b9b8e1c,3571cef5-debd-44c3-a3c3-c0de8372ad8b,Toyota,Toyota Camry,2020,Sedan,HSI 731,138339,True,fe6e6ea8-4f79-488e-b1e9-77b7f1e2c215,James Wu,1993-09-29,FAN554573,"81235 Shah Points Apt. 107
North Joseph, MP 98309",9218331989,james.wu_510@hotmail.com,527fc93b-9f7f-4d51-bc2d-0b4b8b5c0c11,Michelle Willis,1965-03-07,michelle.willis_156@sennacars.com,035-58-1512,7053270369,Manager,6.4,2024-03-01 12:13:50.104903,2024-03-03 09:13:50.104903,no,288.0,4f2cab3a-e21b-414a-8dbe-6d769aee04a3,Credit Card,6011647430364580,345.6,Latasha Hatfield,"3981 Monica Lakes Apt. 262
North Marciaborough, IN 21202",2024-03-01 20:29:38.104903
8b593d7c-30f2-42bf-98d8-cae95abe690f,93efac2e-930c-4514-ac94-2fd409a3adc7,Toyota,Toyota Camry,2019,Sedan,409A,155139,True,ff2cd8bc-429f-406c-973c-b24a727ca779,Richard Gordon,1980-11-29,XYF728181,"8684 Donald Viaduct
Wernerchester, DE 58716",3733600835,richard.gordon_714@example.com,b1547c66-36ea-4f43-8eb6-a595989ad65c,Sarah Turner,1965-06-04,sarah.turner_626@sennacars.com,842-80-7529,6174191180,Customer Service Representative,8.8,2023-02-20 00:28:57.138103,2023-02-20 07:28:57.138103,yes,61.6,9b4c9143-545e-49c1-a033-ad633dad911b,Credit Card,348417542571291,73.92,Brian Snow,"7045 Soto Tunnel
Morrisport, CA 87228",2023-02-20 12:39:51.138103
ae39692e-3cad-42a7-9d3a-d14dbe4b9dba,d850b946-4d24-4375-ada9-9d5349d252bd,Toyota,Toyota Camry,2015,Sedan,225 JVB,147648,False,744535f2-0412-435a-be91-2b550c017545,Angela Chang,1989-04-16,DWQ802775,"24300 Dylan Locks
New Laura, FM 05366",0013356775,angela.chang_200@live.com,b087cf1c-6a35-4635-8bab-ca72613c8674,Michael Kennedy,1981-04-26,michael.kennedy_199@sennacars.com,025-19-5937,0013658209,Sales Agent,8.8,2023-09-12 21:18:39.664855,2023-09-14 18:18:39.664855,yes,396.0,e97d6666-6bc4-4e36-a67e-db935f16cd6a,Debit Card,503821912055,475.2,Hayden Webb,"5005 Erik Plaza Suite 902
South Matthewside, VI 48834",2023-09-13 05:03:58.664855
8389de2b-76dd-49fe-b72d-3a8900b8bdcc,669c1ad9-02c2-489b-8b23-b70c79498481,Lexus,Lexus RX,2016,SUV,704 IMM,156349,False,5a111d2b-9984-4d9a-9c4f-7d5018f84596,Wendy Vargas,1982-07-06,BXU235836,"84953 Nelson Loaf Apt. 231
Beardstad, MO 47756",0014298412,wendy.vargas_564@yahoo.com,6ab75dfd-20bf-41fb-a6fc-add1b54fba1e,Rebecca Hudson,1955-01-28,rebecca.hudson_332@sennacars.com,213-72-8439,5378303354,Sales Agent,8.0,2023-01-23 22:57:02.959838,2023-01-24 07:57:02.959838,no,72.0,982066a2-3ad4-48e0-a820-c5f598ec56c5,Debit Card,6011184562015137,86.4,Tina Nolan,"215 Joseph Turnpike
Hallshire, MT 13610",2023-01-24 22:53:21.959838
0aeb7bbd-8f04-404d-a22d-ddeb175bfdd4,b50e499d-fa51-4512-9706-1a6bbff2cf23,Honda,Honda CR-V,2021,SUV,9-T0588,121629,True,5e2966c4-16a2-45e9-a29d-64c6202b6086,Kathy Kane,1996-11-23,PUR480090,"444 Davis Turnpike
North Alexander, IN 34061",8754286141,kathy.kane_991@hotmail.com,f5f2b44e-ad72-4a5e-8c0f-f93fed78ddf1,Erica Herman,1973-03-20,erica.herman_912@sennacars.com,108-82-3999,9195388389,Customer Service Representative,8.0,2023-11-07 20:10:11.730611,2023-11-08 20:10:11.730611,no,192.0,7309e1f1-2956-422b-b549-71eace425396,Debit Card,4452317352759180,230.4,Sarah Fox,"PSC 0527, Box 4924
APO AE 19288",2023-11-08 05:32:26.730611
f6fa888b-dee5-41ba-aaa8-cb36cc6fb03b,1aa1721f-0b85-4c36-8c5c-375253803170,Hyundai,Hyundai Elantra GT,2016,Hatchback,233-LLD,2909,False,05dd2e38-d573-401f-8149-287cd4c980da,Tracy Parker,1974-06-15,JAT668549,"468 White Tunnel Apt. 720
Jeffreymouth, GA 28958",0017474219,tracy.parker_937@outlook.com,7aaa1b12-d4e2-4327-81f9-6ebe9de3cc19,Dr. James Walker Jr.,1946-06-30,dr..james.walker.jr._783@sennacars.com,821-21-1179,9283981218,Manager,4.0,2023-01-20 17:47:02.583984,2023-01-21 13:47:02.583984,no,80.0,08f2a4bf-3fc5-4b86-bb1f-6d8f860075bb,Cash,,96.0,,,2023-01-20 23:50:37.583984
2f4d3b65-cae8-4c5b-83dc-0eda942e108d,6f5a3fed-58c3-4c91-98a9-c466ce91150b,Subaru,Subaru Outback,2016,Wagon,WQG-280,1853,True,d3fccc60-aa04-4571-a6cf-3557a03f834c,Leslie Robinson,1984-05-21,ZPO194415,"30700 Smith Junctions
West Justin, IA 87830",+192398907,leslie.robinson_245@outlook.com,e7faff48-9e19-4e43-a622-1c6bd21138d0,Alicia Johnson,1960-03-22,alicia.johnson_898@sennacars.com,791-60-6697,2906384757,Clerk,14.4,2023-04-08 21:09:10.010389,2023-04-09 06:09:10.010389,no,129.6,63f3817b-da28-44ef-ae8d-7dd2cb00268c,Debit Card,6573505776074272,155.52,Terry Leblanc,"214 Green Island
North Jermaineside, SD 55158",2023-04-09 17:14:03.010389
2c2df5a7-8cdc-4ac4-b88c-bc2accb2d4b4,f63d9438-e0dd-44f8-9ce1-777bdd50bd1f,Mercedes-Benz,Mercedes-Benz C-Class Coupe,2015,Coupe,UPF 267,41113,True,ff0aa668-d9ca-4dd7-9bd4-0fb3ee8587c2,William Bailey,1982-01-28,BAX349645,"917 Susan Haven Apt. 222
Delgadohaven, CO 16119",5795547834,william.bailey_193@live.com,53ad607e-a220-4499-9fd7-4f830832be04,Peter Gallagher,1981-07-11,peter.gallagher_320@sennacars.com,038-24-2206,8793078903,Sales Agent,8.0,2023-01-06 18:58:22.164346,2023-01-07 10:58:22.164346,no,128.0,efab52a1-d15a-4689-9663-4976aa286cb9,Credit Card,2317429456220735,153.6,Julie Stevens,"0399 Alyssa Turnpike
East Amyburgh, SC 61380",2023-01-07 03:23:36.164346
52de5667-844a-4249-bdb1-f29581330a71,797ca1d2-dbf1-4a09-af0c-ebd3f611a938,Jeep,Jeep Grand Cherokee,2021,SUV,5KY9139,112472,False,3a10eb45-2709-40d7-bea8-8dc88f307d02,Shannon Richardson,1980-05-21,SJJ030526,"655 Alvarez Burgs
Markshire, KS 10799",0013219487,shannon.richardson_665@yahoo.com,13b78df1-c3a2-4b36-8f9e-f4d52248f77c,David George,1958-01-05,david.george_607@sennacars.com,351-64-1895,9076893392,Manager,8.0,2023-04-29 19:27:38.804935,2023-04-30 07:27:38.804935,no,96.0,ba7befdc-c5fe-4924-ac64-2a8275d318ef,Credit Card,6011660318408031,115.2,Denise Perry,"11116 Garcia Vista
Martinezstad, GU 56627",2023-04-29 23:40:18.804935
7348a678-485c-4a76-81ee-03f03c56f297,a8da3628-a1c6-44b9-95f3-fe7f6fbe9575,Toyota,Toyota 4Runner,2021,Offroad,ZDX 486,129856,True,c9be4c97-bb42-41f3-adb0-232b66fca55c,Christopher Shah,1995-04-25,MFZ781142,"51214 Carol Views
Tonyashire, NJ 26571",3415014589,christopher.shah_563@example.com,faf56d10-07e0-4c8d-acb0-0d47095e7592,Carl Lopez,1950-09-19,carl.lopez_840@sennacars.com,217-22-7836,+146157637,Sales Agent,12.0,2023-01-12 00:54:55.987017,2023-01-13 13:54:55.987017,no,444.0,813dbed7-64e2-4ff2-9553-eb5842515cec,Credit Card,348728324006086,532.8,Thomas Maxwell,"4807 Ruiz Mission Apt. 969
South Steve, NM 91994",2023-01-12 13:17:13.987017
87a92d9c-3df8-46fd-bcf2-704e5ceee2fa,2518fffc-f013-4f49-8567-cc2f72feaee1,Subaru,Subaru Outback,2018,Wagon,LTA 945,18185,False,0587d931-cea0-46c6-9123-ff86331933b3,Jacob Olson,1980-11-11,FBJ733902,"41668 Collins Trafficway Apt. 231
Lake Stephanieton, FL 26347",6034409099,jacob.olson_588@yahoo.com,67be921e-4178-479a-a41a-5a00750251bd,Alexander Cooper,1959-01-05,alexander.cooper_545@sennacars.com,098-85-0916,2986543687,Clerk,19.8,2023-12-07 11:45:55.274189,2023-12-08 19:45:55.274189,yes,633.6,0e3fe4dd-7dd5-4548-9a64-56e2acfbe38a,Credit Card,571703212985,760.32,Christina Thomas,"70512 Erica Key
West Cassandramouth, LA 86585",2023-12-07 12:49:32.274189
748c5cdd-4420-4912-873a-fc820b7a5d39,252a70bd-f6ad-4d0e-b909-b97f85de2847,Hyundai,Hyundai Elantra,2018,Sedan,BL-7660,152786,True,43027ac6-333b-46f2-849c-b3f9902a6620,Nathan Sims,1956-03-19,OHL325819,"347 Watson Valleys
Howellport, NJ 96963",+147829072,nathan.sims_68@outlook.com,0f0691e5-e371-44d3-85f0-578b4f0f303a,Miranda Wong,1975-09-09,miranda.wong_526@sennacars.com,889-20-2637,+156590793,Assistant Manager,8.8,2023-10-08 10:48:12.729091,2023-10-08 20:48:12.729091,yes,88.0,26be55e9-88f3-4726-b9d9-1c4c3e8d9bfb,Debit Card,6542356892108695,105.6,Maria Meyer,"7080 Clinton Trace
Turnerside, PR 63749",2023-10-08 13:09:44.729091
92ca21f9-32aa-4cae-bb42-ad8458e2bc24,d86ac2ab-03c6-442e-82a2-d5e82b9aca5c,Volkswagen,Volkswagen Golf Alltrack,2017,Wagon,OHU 802,22130,True,c31a4865-03b7-4b1b-a0de-de7e8e3405ed,Hector Aguilar,1960-11-09,AQX918676,"3801 Carpenter Green Apt. 114
Olsentown, AL 66387",9115387303,hector.aguilar_954@live.com,d30dae45-a3b9-4481-8e89-2fee6eb88c28,Caitlin Salinas,1976-03-08,caitlin.salinas_646@sennacars.com,308-66-9892,7575612130,Manager,19.8,2023-02-26 04:40:42.939794,2023-02-27 14:40:42.939794,yes,673.2,1c3267a4-13ce-40c9-8897-9d3b0abf00d0,Cash,,807.84,,,2023-02-27 03:56:26.939794
c7731820-ff6d-4dd2-90cb-72bd3a0dd230,7277de76-f0c5-480f-ae74-1ac2c5c5d02b,Land Rover,Land Rover Defender,2016,Offroad,LFQ 906,37925,True,273dd2fb-4686-4cf3-846e-6e8b58da19ce,Patrick Hernandez,1983-07-16,LSY323622,"93916 Miller Plain Suite 119
Seanmouth, PW 62056",6835924010,patrick.hernandez_844@outlook.com,60722c0e-f165-4761-800d-939ddce63942,Jennifer Fowler,1955-01-28,jennifer.fowler_265@sennacars.com,510-97-2335,2783099494,Sales Agent,12.0,2023-11-11 05:14:43.473593,2023-11-11 17:14:43.473593,no,144.0,08f94f11-5679-44fe-8618-7ad353310b18,Debit Card,376349428548173,172.8,Angela Morgan,"967 Wilson Mountains
Nathanstad, DC 40403",2023-11-11 07:27:56.473593
202a965f-6581-4a32-af0e-21c7eebd5e7c,e763a91d-39b2-4aea-83ba-4c27ebc26128,Honda,Honda Civic,2015,Sedan,21R 3494,1716,False,3e58de2a-fd7e-4e95-9cec-8083ed3c3173,Jesus Holmes MD,2003-05-01,OGB905144,"99666 Maria Glen Suite 668
Galvanport, GA 66356",+142459259,jesus.holmes.md_407@outlook.com,6a65e39d-2180-4416-b9de-aad4c5153a0d,James Brown,1971-10-29,james.brown_555@sennacars.com,406-53-1105,5798786573,Manager,6.4,2023-03-15 06:17:19.629029,2023-03-15 14:17:19.629029,no,51.2,583162d2-6a39-4eaa-8e22-d61a1d116e08,Cash,,61.44,,,2023-03-15 23:30:22.629029
e93aa9d8-0a24-4811-b11d-36186dce6e54,3899e347-c76f-4bb9-958e-d3869a94819f,Hyundai,Hyundai Elantra GT,2021,Hatchback,71FB609,166834,False,85a9036e-d6f8-47f8-9e6d-e5821f3e89c6,Christopher Atkins,1984-07-10,VNO541965,"69312 Chambers Unions Suite 874
West Brittanymouth, NE 56837",9776382440,christopher.atkins_116@example.com,3590aeb9-63a4-49b7-8830-3526576e5850,Bill Brown,1946-11-25,bill.brown_457@sennacars.com,607-33-3553,8982255576,Manager,5.5,2023-02-27 23:56:04.837499,2023-03-01 13:56:04.837499,yes,209.0,300362d6-87e1-4c5e-9860-5b4a090bb7e8,Credit Card,639094252173,250.8,Alexander White,"0986 Webb Parkways
Christinaborough, WY 14375",2023-02-28 06:10:16.837499
9aca2a30-7608-4bd7-9eb2-c399d03d5f76,b99793ea-4b9f-4cab-bdde-929690f008e6,Ram,Ram 1500,2016,Pickup,9P CQ855,101182,True,455ac793-48a8-4c73-83c0-cd49684fa075,Erica Cruz,1957-06-07,GXE472401,"053 Brown Well
Christopherfort, AR 31978",0015747160,erica.cruz_994@example.com,41c7e1cf-4d39-4906-8457-7e9e8f345946,Jason Leonard,1973-03-05,jason.leonard_858@sennacars.com,582-08-0428,+141270655,Assistant Manager,9.6,2023-09-06 23:22:54.135942,2023-09-08 22:22:54.135942,no,451.2,0c56c4a8-0e4c-42df-b479-f9aea12bc82c,Cash,,541.44,,,2023-09-07 12:40:45.135942
713f475c-22b2-4c93-ade2-e95d7347c3c2,614ef95b-fc6b-4576-bc3a-131b3f131e54,Lexus,Lexus RX,2017,SUV,80Q KR4,161018,True,6f1f2744-3acf-47b1-b4a8-d560fa6ccee6,Kevin May,2003-10-24,POB289259,"2745 Samuel Islands Suite 421
North Jeffreyton, DC 45211",+155274665,kevin.may_851@google.com,36aa0bcb-6f09-4f1e-9d81-2bebe139d241,Kevin Johnson,1965-02-07,kevin.johnson_625@sennacars.com,258-26-0480,9917672881,Sales Agent,11.0,2023-08-07 04:37:13.324115,2023-08-07 13:37:13.324115,yes,99.0,e627b3a1-4e6a-4486-a0fe-16b1d2237d95,Credit Card,379648538741850,118.8,Michael Moss,"223 Clark Freeway
Rodneyport, NC 04922",2023-08-08 00:29:40.324115
064b1d43-da13-49e8-87c3-5c768f189304,2463ddfa-e060-4564-aba9-857c1b3fae5c,Audi,Audi A4,2020,Sedan,46W TR4,162832,True,99c8302e-e374-4189-86d9-e4639120e8e4,Daisy Carlson,1983-08-26,WXA931125,"0632 Vargas Camp
Burnschester, WI 63227",6845747307,daisy.carlson_578@yahoo.com,7b9623f1-af2c-47f2-be1a-794ef06ff9f1,Brian Fuller,1987-07-26,brian.fuller_693@sennacars.com,629-87-3468,3774829214,Manager,8.8,2023-04-27 00:42:24.295426,2023-04-27 06:42:24.295426,yes,52.8,cf8d62ba-d43f-4a51-8248-430c10014eca,Cash,,63.36,,,2023-04-27 08:24:17.295426
9a5ab855-8de3-486f-8997-0a4e7d27efd2,ce8ab916-b7d6-4cce-a5b5-a094ee0ac072,GMC,GMC Sierra,2019,Pickup,8PD04,21931,True,aa2f4a0f-83a1-4440-b16e-d8284b7ac669,Jeremy Davis,1967-01-18,GUI929875,"41422 Patrick Extensions
West Deborah, SC 29492",5417868667,jeremy.davis_827@hotmail.com,d7c20073-d734-465a-94ff-be792e2928c3,Michael Pennington,1943-12-12,michael.pennington_415@sennacars.com,272-80-0022,6379485824,Assistant Manager,9.6,2023-05-01 08:58:37.388315,2023-05-01 09:58:37.388315,no,9.6,c44dce54-feee-4cbc-b921-5cedf573d08c,Debit Card,4565853516769834,11.52,Kevin Rodriguez DVM,"5946 Perry Mews
Lopezville, WA 52364",2023-05-02 03:55:19.388315
